/home/rodrigo/processed-dataset/CQ500CT200/,"['CT 55mm Plain', '0.5', '0.5', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT201/,"['CT PLAIN THIN', '0.583984', '0.583984', '1.5', '247']"
/home/rodrigo/processed-dataset/CQ500CT202/,"['CT Plain', '0.447266', '0.447266', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT203/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '53']"
/home/rodrigo/processed-dataset/CQ500CT204/,"['CT PLAIN THIN', '0.445312', '0.445312', '0.625', '240']"
/home/rodrigo/processed-dataset/CQ500CT205/,"['CT PRE CONTRAST 5MM STD', '0.443359', '0.443359', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT206/,"['CT SOFT THIN', '0.322266', '0.322266', '1.0', '217']"
/home/rodrigo/processed-dataset/CQ500CT207/,"['CT 5mm', '0.488281', '0.488281', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT208/,"['CT 2.55mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT209/,"['CT Plain 3mm', '0.554688', '0.554688', '3.0', '54']"
/home/rodrigo/processed-dataset/CQ500CT21/,"['CT PRE CONTRAST 5MM STD', '0.416016', '0.416016', '5.0', '29']"
/home/rodrigo/processed-dataset/CQ500CT210/,"['CT Plain 3mm', '0.615234', '0.615234', '3.0', '55']"
/home/rodrigo/processed-dataset/CQ500CT211/,"['CT 5mm-2', '0.478516', '0.478516', '5.0', '12']"
/home/rodrigo/processed-dataset/CQ500CT212/,"['CT 55mm Plain', '0.498047', '0.498047', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT213/,"['CT 55mm Plain', '0.46875', '0.46875', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT214/,"['CT 55mm Plain', '0.429688', '0.429688', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT215/,"['CT Plain', '0.470703', '0.470703', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT216/,"['CT 5mm', '0.53125', '0.53125', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT217/,"['CT 55mm Plain', '0.494141', '0.494141', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT218/,"['CT Plain', '0.412109', '0.412109', '5.0', '26']"
/home/rodrigo/processed-dataset/CQ500CT219/,"['CT 5mm', '0.488281', '0.488281', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT22/,"['CT Plain', '0.445312', '0.445312', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT220/,"['CT Plain', '0.488281', '0.488281', '5.0', '34']"
/home/rodrigo/processed-dataset/CQ500CT221/,"['CT Plain', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT222/,"['CT PRE CONTRAST 5MM STD', '0.435547', '0.435547', '5.0', '29']"
/home/rodrigo/processed-dataset/CQ500CT223/,"['CT Plain', '0.488281', '0.488281', '5.0', '25']"
/home/rodrigo/processed-dataset/CQ500CT224/,"['CT Plain 3mm', '0.527344', '0.527344', '3.0', '52']"
/home/rodrigo/processed-dataset/CQ500CT225/,"['CT Plain', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT226/,"['CT 5mm', '0.488281', '0.488281', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT227/,"['CT 55mm Plain', '0.521484', '0.521484', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT228/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT229/,"['CT PRE CONTRAST 5MM STD', '0.462891', '0.462891', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT23/,"['CT PRE CONTRAST 5MM STD', '0.419922', '0.419922', '5.0', '29']"
/home/rodrigo/processed-dataset/CQ500CT230/,"['CT SOFT THIN', '0.365234', '0.365234', '1.0', '226']"
/home/rodrigo/processed-dataset/CQ500CT231/,"['CT 55mm Plain-2', '0.429688', '0.429688', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT232/,"['CT 55mm Plain', '0.466797', '0.466797', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT233/,"['CT Plain', '0.458984', '0.458984', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT234/,"['CT 55mm Plain-2', '0.458984', '0.458984', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT235/,"['CT 55mm Plain', '0.429688', '0.429688', '5.0', '40']"
/home/rodrigo/processed-dataset/CQ500CT236/,"['CT 5mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT237/,"['CT Plain', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT238/,"['CT 55mm Plain', '0.474609', '0.474609', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT239/,"['CT PRE CONTRAST 5MM STD', '0.505859', '0.505859', '5.0', '31']"
/home/rodrigo/processed-dataset/CQ500CT24/,"['CT 2.55mm', '0.478516', '0.478516', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT240/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '53']"
/home/rodrigo/processed-dataset/CQ500CT241/,"['CT PLAIN-2', '0.546875', '0.546875', '5.0', '46']"
/home/rodrigo/processed-dataset/CQ500CT242/,"['CT 55mm Plain', '0.46875', '0.46875', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT243/,"['CT Plain', '0.482422', '0.482422', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT244/,"['CT Plain', '0.488281', '0.488281', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT245/,"['CT 2.55mm', '0.533203', '0.533203', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT246/,"['CT 55mm Plain', '0.482422', '0.482422', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT247/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '51']"
/home/rodrigo/processed-dataset/CQ500CT248/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT249/,"['CT 5mm', '0.507812', '0.507812', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT25/,"['CT 55mm Plain', '0.488281', '0.488281', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT250/,"['CT Plain', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT251/,"['CT Plain', '0.488281', '0.488281', '5.0', '34']"
/home/rodrigo/processed-dataset/CQ500CT252/,"['CT PRE CONTRAST 5MM STD', '0.488281', '0.488281', '5.0', '33']"
/home/rodrigo/processed-dataset/CQ500CT253/,"['CT Plain', '0.46875', '0.46875', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT254/,"['CT Plain', '0.488281', '0.488281', '5.0', '29']"
/home/rodrigo/processed-dataset/CQ500CT255/,"['CT Plain', '0.455078', '0.455078', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT256/,"['CT 5mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT257/,"['CT 5mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT258/,"['CT Plain', '0.46875', '0.46875', '5.0', '34']"
/home/rodrigo/processed-dataset/CQ500CT259/,"['CT Plain', '0.455078', '0.455078', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT26/,"['CT C', '0.412109', '0.412109', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT260/,"['CT PRE CONTRAST 5MM STD', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT261/,"['CT PRE CONTRAST 5MM STD', '0.474609', '0.474609', '5.0', '33']"
/home/rodrigo/processed-dataset/CQ500CT262/,"['CT Plain', '0.445312', '0.445312', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT263/,"['CT Plain', '0.488281', '0.488281', '5.0', '34']"
/home/rodrigo/processed-dataset/CQ500CT264/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '55']"
/home/rodrigo/processed-dataset/CQ500CT265/,"['CT PRE CONTRAST 5MM STD', '0.431641', '0.431641', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT266/,"['CT Plain', '0.488281', '0.488281', '5.0', '48']"
/home/rodrigo/processed-dataset/CQ500CT267/,"['CT C', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT268/,"['CT 55mm Plain', '0.494141', '0.494141', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT269/,"['CT 55mm Plain', '0.46875', '0.46875', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT27/,"['CT Plain', '0.423828', '0.423828', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT270/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT271/,"['CT 5mm', '0.544922', '0.544922', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT272/,"['CT PLAIN THIN', '0.380859', '0.380859', '1.5', '194']"
/home/rodrigo/processed-dataset/CQ500CT273/,"['CT 5mm', '0.519531', '0.519531', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT274/,"['CT 55mm Plain', '0.480469', '0.480469', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT275/,"['CT PRE CONTRAST 5MM STD', '0.488281', '0.488281', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT276/,"['CT PRE CONTRAST THIN', '0.441406', '0.441406', '0.625', '233']"
/home/rodrigo/processed-dataset/CQ500CT277/,"['CT 5mm-2', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT278/,"['CT PRE CONTRAST 5MM STD', '0.449219', '0.449219', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT279/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT28/,"['CT 55mm Plain', '0.486328', '0.486328', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT280/,"['CT Plain', '0.423828', '0.423828', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT281/,"['CT 55mm Plain', '0.492188', '0.492188', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT282/,"['CT 5mm', '0.521484', '0.521484', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT283/,"['CT Plain-2', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT284/,"['CT PRE CONTRAST 5MM STD', '0.40625', '0.40625', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT285/,"['CT 5mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT286/,"['CT PRE CONTRAST 5MM STD', '0.53125', '0.53125', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT287/,"['CT 55mm Plain', '0.482422', '0.482422', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT288/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '55']"
/home/rodrigo/processed-dataset/CQ500CT289/,"['CT PRE CONTRAST 5MM STD', '0.488281', '0.488281', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT29/,"['CT 55mm Plain', '0.451172', '0.451172', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT290/,"['CT 5mm', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT291/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT292/,"['CT C', '0.470703', '0.470703', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT293/,"['CT Plain', '0.441406', '0.441406', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT294/,"['CT Plain', '0.472656', '0.472656', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT295/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '53']"
/home/rodrigo/processed-dataset/CQ500CT296/,"['CT Plain', '0.488281', '0.488281', '5.0', '34']"
/home/rodrigo/processed-dataset/CQ500CT297/,"['CT 2.55mm', '0.488281', '0.488281', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT298/,"['CT Thin Stnd', '0.470703', '0.470703', '0.625', '413']"
/home/rodrigo/processed-dataset/CQ500CT299/,"['CT 55mm Plain', '0.429688', '0.429688', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT3/,"['CT Plain', '0.460938', '0.460938', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT30/,"['CT PLAIN THIN', '0.464844', '0.464844', '0.625', '256']"
/home/rodrigo/processed-dataset/CQ500CT300/,"['CT 55mm Plain', '0.429688', '0.429688', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT301/,"['CT Plain', '0.488281', '0.488281', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT302/,"['CT 55mm Plain', '0.460938', '0.460938', '5.0', '32']"
/home/rodrigo/processed-dataset/CQ500CT303/,"['CT PRE CONTRAST 5MM STD', '0.429688', '0.429688', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT304/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '55']"
/home/rodrigo/processed-dataset/CQ500CT305/,"['CT 55mm Plain', '0.498047', '0.498047', '5.0', '44']"
/home/rodrigo/processed-dataset/CQ500CT306/,"['CT Plain 3mm', '0.488281', '0.488281', '3.0', '56']"
/home/rodrigo/processed-dataset/CQ500CT307/,"['CT Plain', '0.449219', '0.449219', '5.0', '46']"
/home/rodrigo/processed-dataset/CQ500CT308/,"['CT Plain', '0.445312', '0.445312', '5.0', '28']"
/home/rodrigo/processed-dataset/CQ500CT309/,"['CT Plain', '0.474609', '0.474609', '5.0', '36']"
/home/rodrigo/processed-dataset/CQ500CT31/,"['CT PRE CONTRAST 5MM STD', '0.380859', '0.380859', '5.0', '30']"
/home/rodrigo/processed-dataset/CQ500CT310/,"['CT 55mm Plain', '0.478516', '0.478516', '5.0', '32']"
